Dataset,Training Start,Training End,Forecast Horizon,Model,Temperature,Series Type,Prompt Type,Examples,Sampling Strategy,Format,sMAPE,MAE,RMSE,Financial Cost ($),CarbonTracker CO2 (g),CarbonTracker Energy Consumption (Wh),Eco2AI CO2 (g),Eco2AI Energy Consumption (Wh),Input Tokens,Output Tokens,Inference Time (s),Actual Values,Predicted Values,Prompt
Covid-19,2021-03-12 00:00:00,2022-03-10 00:00:00,7,gemma-3-1b-it,0.7,numeric,zero_shot,0,,plain,192.25,198146.73,207231.2,0.0,0.024184,0.054345,0.009792,0.0866,2165,226,3.0487685203552246,"[4184, 4194, 3614, 3116, 2503, 2568, 2876]","[87124.1099, 179723.0, 168063.0, 194720.0, 247417.0, 264202.0, 268833.0]","[OBJECTIVE]
Predict the next 7 values based on the historical series (364 periods).

[STATISTICAL CONTEXT]
- Mean: 87124.1099
- Median: 39083.5
- Standard Deviation: 107555.5417
- Minimum Value: 3993
- Maximum Value: 414188
- First Quartile (Q1): 16033.5
- Third Quartile (Q3): 109220.5
- Trend Strength (STL): 0.9985
- Seasonality Strength (STL): 0.7754

[INPUT]"
Covid-19,2021-03-12 00:00:00,2022-03-10 00:00:00,7,gemma-3-1b-it,0.7,numeric,zero_shot,0,,plain,192.25,198146.73,207231.2,0.0,0.010871,0.024428,0.005925,0.0524,2165,226,1.7297234535217283,"[4184, 4194, 3614, 3116, 2503, 2568, 2876]","[87124.1099, 179723.0, 168063.0, 194720.0, 247417.0, 264202.0, 268833.0]","[OBJECTIVE]
Predict the next 7 values based on the historical series (364 periods).

[STATISTICAL CONTEXT]
- Mean: 87124.1099
- Median: 39083.5
- Standard Deviation: 107555.5417
- Minimum Value: 3993
- Maximum Value: 414188
- First Quartile (Q1): 16033.5
- Third Quartile (Q3): 109220.5
- Trend Strength (STL): 0.9985
- Seasonality Strength (STL): 0.7754

[INPUT]"
Covid-19,2021-03-12 00:00:00,2022-03-10 00:00:00,7,gemma-3-1b-it,0.7,numeric,zero_shot,0,,plain,192.25,198146.73,207231.2,0.0,0.014256,0.032037,0.005598,0.049509,2165,227,1.7208173274993896,"[4184, 4194, 3614, 3116, 2503, 2568, 2876]","[87124.1099, 179723.0, 168063.0, 194720.0, 247417.0, 264202.0, 268833.0]","[OBJECTIVE]
Predict the next 7 values based on the historical series (364 periods).

[STATISTICAL CONTEXT]
- Mean: 87124.1099
- Median: 39083.5
- Standard Deviation: 107555.5417
- Minimum Value: 3993
- Maximum Value: 414188
- First Quartile (Q1): 16033.5
- Third Quartile (Q3): 109220.5
- Trend Strength (STL): 0.9985
- Seasonality Strength (STL): 0.7754

[INPUT]"
Covid-19,2021-03-12 00:00:00,2022-03-10 00:00:00,7,gemma-3-1b-it,0.7,numeric,zero_shot,0,,plain,192.25,198146.73,207231.2,0.0,0.017442,0.039196,0.005361,0.047411,2165,257,2.0030906200408936,"[4184, 4194, 3614, 3116, 2503, 2568, 2876]","[87124.1099, 179723.0, 168063.0, 194720.0, 247417.0, 264202.0, 268833.0]","[OBJECTIVE]
Predict the next 7 values based on the historical series (364 periods).

[STATISTICAL CONTEXT]
- Mean: 87124.1099
- Median: 39083.5
- Standard Deviation: 107555.5417
- Minimum Value: 3993
- Maximum Value: 414188
- First Quartile (Q1): 16033.5
- Third Quartile (Q3): 109220.5
- Trend Strength (STL): 0.9985
- Seasonality Strength (STL): 0.7754

[INPUT]"
Covid-19,2021-03-12 00:00:00,2022-03-10 00:00:00,7,gemma-3-1b-it,0.7,numeric,zero_shot,0,,plain,192.25,198146.73,207231.2,0.0,0.020372,0.045779,0.006405,0.056649,2165,258,2.084819793701172,"[4184, 4194, 3614, 3116, 2503, 2568, 2876]","[87124.1099, 179723.0, 168063.0, 194720.0, 247417.0, 264202.0, 268833.0]","[OBJECTIVE]
Predict the next 7 values based on the historical series (364 periods).

[STATISTICAL CONTEXT]
- Mean: 87124.1099
- Median: 39083.5
- Standard Deviation: 107555.5417
- Minimum Value: 3993
- Maximum Value: 414188
- First Quartile (Q1): 16033.5
- Third Quartile (Q3): 109220.5
- Trend Strength (STL): 0.9985
- Seasonality Strength (STL): 0.7754

[INPUT]"
Covid-19,2021-03-12 00:00:00,2022-03-10 00:00:00,7,gemma-3-1b-it,0.7,textual,zero_shot,0,,plain,199.72,3291.14,3356.75,0.0,0.013733,0.030861,0.005072,0.044857,2165,186,1.6201424598693848,"[4184, 4194, 3614, 3116, 2503, 2568, 2876]","[2.0, 7.0, 1.0, 2.0, 0.0, 2.0, 3.0]","[OBJECTIVE]
Predict the next 7 values based on the historical series (364 periods).

[STATISTICAL CONTEXT]
- Mean: 87124.1099
- Median: 39083.5
- Standard Deviation: 107555.5417
- Minimum Value: 3993
- Maximum Value: 414188
- First Quartile (Q1): 16033.5
- Third Quartile (Q3): 109220.5
- Trend Strength (STL): 0.9985
- Seasonality Strength (STL): 0.7754

[INPUT]"
Covid-19,2021-03-12 00:00:00,2022-03-10 00:00:00,7,gemma-3-1b-it,0.7,textual,zero_shot,0,,plain,199.72,3291.14,3356.75,0.0,0.012748,0.028648,0.005144,0.045492,2165,186,1.4985315799713137,"[4184, 4194, 3614, 3116, 2503, 2568, 2876]","[2.0, 7.0, 1.0, 2.0, 0.0, 2.0, 3.0]","[OBJECTIVE]
Predict the next 7 values based on the historical series (364 periods).

[STATISTICAL CONTEXT]
- Mean: 87124.1099
- Median: 39083.5
- Standard Deviation: 107555.5417
- Minimum Value: 3993
- Maximum Value: 414188
- First Quartile (Q1): 16033.5
- Third Quartile (Q3): 109220.5
- Trend Strength (STL): 0.9985
- Seasonality Strength (STL): 0.7754

[INPUT]"
Covid-19,2021-03-12 00:00:00,2022-03-10 00:00:00,7,gemma-3-1b-it,0.7,textual,zero_shot,0,,plain,199.72,3291.14,3356.75,0.0,0.009954,0.022368,0.00523,0.046259,2165,186,1.49898362159729,"[4184, 4194, 3614, 3116, 2503, 2568, 2876]","[2.0, 7.0, 1.0, 2.0, 0.0, 2.0, 3.0]","[OBJECTIVE]
Predict the next 7 values based on the historical series (364 periods).

[STATISTICAL CONTEXT]
- Mean: 87124.1099
- Median: 39083.5
- Standard Deviation: 107555.5417
- Minimum Value: 3993
- Maximum Value: 414188
- First Quartile (Q1): 16033.5
- Third Quartile (Q3): 109220.5
- Trend Strength (STL): 0.9985
- Seasonality Strength (STL): 0.7754

[INPUT]"
Covid-19,2021-03-12 00:00:00,2022-03-10 00:00:00,7,gemma-3-1b-it,0.7,textual,zero_shot,0,,plain,199.72,3291.14,3356.75,0.0,0.011829,0.026582,0.004769,0.042175,2165,186,1.4658663272857666,"[4184, 4194, 3614, 3116, 2503, 2568, 2876]","[2.0, 7.0, 1.0, 2.0, 0.0, 2.0, 3.0]","[OBJECTIVE]
Predict the next 7 values based on the historical series (364 periods).

[STATISTICAL CONTEXT]
- Mean: 87124.1099
- Median: 39083.5
- Standard Deviation: 107555.5417
- Minimum Value: 3993
- Maximum Value: 414188
- First Quartile (Q1): 16033.5
- Third Quartile (Q3): 109220.5
- Trend Strength (STL): 0.9985
- Seasonality Strength (STL): 0.7754

[INPUT]"
Covid-19,2021-03-12 00:00:00,2022-03-10 00:00:00,7,gemma-3-1b-it,0.7,textual,zero_shot,0,,plain,185.45,83830.54,83833.15,0.0,0.013256,0.029788,0.005257,0.046494,2165,251,1.8732292652130127,"[4184, 4194, 3614, 3116, 2503, 2568, 2876]","[87124.1099, 87124.1099, 87124.1099, 87124.1099, 87124.1099, 87124.1099, 87124.1099]","[OBJECTIVE]
Predict the next 7 values based on the historical series (364 periods).

[STATISTICAL CONTEXT]
- Mean: 87124.1099
- Median: 39083.5
- Standard Deviation: 107555.5417
- Minimum Value: 3993
- Maximum Value: 414188
- First Quartile (Q1): 16033.5
- Third Quartile (Q3): 109220.5
- Trend Strength (STL): 0.9985
- Seasonality Strength (STL): 0.7754

[INPUT]"
